ID,abort,church,gay,imm,tax,temp
2263,1,1,0,1,0,0
2264,1,1,1,1,1,1
2265,0,1,1,1,1,1
2266,1,1,1,1,1,1
2267,0,0,0,1,1,0
2268,0,0,1,1,1,1
2269,1,0,1,1,0,1
2270,0,1,1,1,0,0
2271,0,1,0,0,1,0
2272,0,1,1,0,0,0
2273,0,1,1,1,1,1
2274,0,1,1,0,0,0
2275,1,1,1,1,1,1
2276,1,0,1,1,1,1
2278,0,1,1,0,0,0
2279,1,1,1,1,1,1
2280,1,1,0,0,0,0
2281,1,1,1,1,1,1
2282,0,1,0,1,1,1
2284,1,1,1,1,1,1
2285,0,0,1,1,1,1
2287,1,1,1,0,1,0
2288,1,1,1,1,1,1
2289,1,0,1,1,1,1
2290,0,0,0,0,0,0
2291,0,0,0,0,0,0
2292,1,1,1,1,1,1
2293,1,0,0,1,1,1
2294,0,0,0,0,0,0
2295,1,0,1,1,1,1
2296,1,1,1,1,1,1
2298,1,1,1,1,1,1
2299,1,0,1,1,1,1
2300,1,0,1,1,1,1
2301,0,0,0,1,1,0
2302,0,1,1,0,1,1
2303,0,1,0,0,1,0
2304,1,1,1,1,1,1
2306,0,1,1,0,1,0
2307,0,0,1,0,1,1
2308,1,1,1,1,1,1
2309,1,1,1,1,1,1
2310,0,1,0,1,0,0
2312,0,0,0,0,1,0
2314,0,1,0,1,0,0
2315,0,1,1,0,1,0
2317,0,0,0,0,0,0
2318,1,0,0,1,1,1
2319,1,1,1,1,1,1
2320,0,0,0,1,1,1
2322,1,1,1,0,1,1
2323,1,1,1,1,0,1
2324,0,0,0,0,0,1
2325,1,1,1,1,0,1
2326,0,0,0,0,1,0
2327,0,0,1,1,1,1
2329,0,0,0,1,0,1
2330,1,0,1,1,1,1
2331,0,0,1,1,1,0
2332,1,1,1,1,1,1
2333,1,0,1,0,1,1
2334,0,0,1,1,0,0
2335,0,0,0,1,0,0
2336,0,1,1,0,0,0
2337,0,0,1,0,1,1
2338,1,1,1,1,1,1
2339,0,0,0,0,1,0
2340,0,0,0,1,1,1
2341,1,1,1,1,1,1
2342,0,0,0,1,1,1
2344,0,0,0,1,1,0
2345,1,1,1,1,1,1
2347,0,0,1,1,1,0
2348,0,0,1,0,1,0
2349,1,0,1,1,1,1
2350,0,1,1,1,0,0
2351,1,1,1,1,1,1
2352,1,0,1,1,1,1
2353,0,0,1,1,1,1
2354,1,1,1,1,1,1
2355,0,0,0,0,0,0
2356,0,0,0,0,0,0
2357,0,1,1,1,1,0
2358,1,0,1,1,1,1
2359,1,0,1,1,0,1
2360,0,0,0,0,0,1
2361,1,1,1,1,1,1
2362,0,1,1,1,1,1
2363,1,1,1,0,0,1
2364,1,1,1,1,1,1
2365,0,0,0,0,1,0
2366,1,0,1,1,1,1
2367,0,1,1,1,1,0
2369,1,1,0,1,0,0
2370,0,0,0,1,1,0
2371,0,0,0,1,0,0
2372,1,0,0,1,1,0
2374,1,1,1,1,1,1
2375,1,0,0,0,1,0
2376,1,1,1,0,1,0
2377,0,0,1,1,0,1
2378,0,1,1,1,1,1
2379,0,0,0,1,1,0
2380,1,1,1,1,0,0
2381,0,0,0,1,0,1
2382,0,0,0,1,0,0
2383,1,0,0,0,1,1
2384,1,0,1,1,0,1
2385,0,1,0,1,0,0
2386,1,0,0,0,0,0
2387,0,0,1,1,0,0
2388,0,0,1,1,1,0
2389,0,0,0,1,0,0
2391,0,0,1,0,1,1
2392,0,0,0,1,1,1
2393,1,0,1,1,1,1
2394,1,1,1,1,1,1
2395,1,0,1,1,1,1
2396,0,0,0,0,0,1
2397,1,0,1,1,1,1
2398,1,1,1,1,1,1
2399,1,1,1,0,0,0
2400,1,1,1,1,1,0
2401,1,1,1,0,1,0
2403,0,1,0,0,1,0
2404,0,1,1,1,1,0
2405,0,1,0,0,0,0
2406,1,1,1,1,1,1
2407,0,0,0,1,1,0
2408,1,1,1,0,0,0
2409,1,0,1,1,1,1
2410,0,0,1,1,1,1
2412,1,0,1,1,1,1
2413,1,1,1,1,1,1
2415,1,1,1,1,1,0
2416,0,0,0,0,0,0
2417,0,0,0,1,0,0
2419,0,0,0,0,0,0
2420,0,0,0,0,1,0
2421,0,0,1,1,1,1
2422,1,1,1,0,0,0
2425,1,1,1,1,1,1
2426,1,1,1,1,1,1
2427,1,1,1,1,1,1
2428,1,0,1,1,1,1
2431,0,0,0,1,0,0
2432,1,1,1,1,1,1
2433,1,0,1,1,1,1
2434,1,0,1,1,1,0
2436,0,1,0,0,0,0
2437,0,0,0,1,1,1
2438,0,0,0,1,1,1
2439,0,1,1,0,1,0
2440,0,1,1,1,1,1
2441,1,0,1,1,1,1
2442,0,0,0,1,0,1
2444,0,1,1,1,0,1
2445,0,0,0,1,1,0
2446,1,1,1,1,1,1
2447,1,1,1,1,1,1
2448,1,1,1,0,0,1
2449,0,1,1,0,0,1
2450,0,0,0,1,1,1
2451,0,0,0,0,0,0
2452,1,1,1,1,1,1
2453,1,1,1,1,1,1
2454,0,1,0,1,1,1
2455,1,0,1,1,1,1
2456,0,0,0,0,0,0
2457,0,1,0,1,0,1
2458,1,0,0,1,1,0
2459,1,0,1,1,1,1
2460,0,0,0,1,1,1
2461,1,1,1,1,1,1
2462,0,1,1,1,0,0
2463,1,1,1,0,0,1
2464,0,0,1,0,0,0
2465,1,0,1,0,1,1
2466,1,1,1,1,1,1
2467,1,0,1,1,0,0
2468,1,1,0,0,1,1
2469,1,1,1,1,1,0
2471,1,0,1,1,1,1
2472,1,1,1,1,1,1
2473,0,0,0,0,0,0
2474,1,0,1,1,1,1
2475,0,0,1,0,1,1
2476,0,0,0,1,0,0
2477,1,1,1,0,0,0
2478,1,0,1,1,1,1
2479,1,0,1,1,1,1
2480,1,1,1,1,1,1
2481,1,1,1,1,1,1
2482,1,0,0,1,0,1
2483,0,0,1,1,0,1
2484,1,0,1,0,0,0
2486,1,1,1,1,1,0
2487,1,1,1,1,1,1
2488,1,1,1,0,0,0
2489,0,0,0,1,1,0
2490,0,1,1,1,0,1
2491,0,1,1,0,1,0
2493,1,1,0,0,1,0
2495,0,1,1,0,1,0
2496,0,1,0,1,1,0
2497,0,0,0,0,0,0
2498,1,1,0,0,0,0
2500,1,1,1,1,1,1
2501,0,0,0,0,1,1
2504,0,0,1,0,0,1
2505,0,0,0,0,0,0
2506,1,0,1,0,0,0
2507,0,0,0,0,0,0
2508,0,0,1,1,0,0
2510,1,1,1,1,0,0
2511,0,0,0,0,0,1
2512,1,1,1,1,1,1
2513,0,0,1,1,1,1
2515,1,0,1,1,1,1
2516,1,1,1,1,0,0
2518,1,1,1,1,1,1
2519,0,0,0,1,0,0
2520,0,1,0,1,0,1
2521,1,0,1,1,1,1
2522,0,0,0,0,1,0
2523,0,1,1,1,1,1
2526,0,0,1,1,1,0
2527,1,1,1,1,0,0
2528,0,1,0,0,0,0
2530,0,0,1,1,1,1
2531,1,0,1,1,0,0
2532,1,0,1,1,1,1
2533,1,1,1,1,1,1
2535,1,1,1,1,0,1
2537,0,1,0,1,0,1
2538,0,0,1,1,1,0
2539,1,1,1,1,1,1
2540,0,1,0,0,0,0
2541,0,0,0,1,0,0
2542,0,0,0,1,1,0
2543,0,0,0,0,0,0
2545,0,1,1,1,1,1
2546,0,0,0,1,1,0
2547,0,0,1,0,0,1
2548,1,1,1,1,1,1
2550,1,1,1,1,1,1
2551,1,1,1,0,0,1
2552,0,1,0,1,0,0
2553,1,0,0,1,1,0
2554,1,0,1,1,1,1
2555,1,1,1,1,1,1
2556,1,1,1,0,1,1
2558,0,0,1,1,1,1
2559,1,1,1,0,0,1
2560,0,1,1,1,1,1
2561,0,1,1,1,0,0
2562,0,0,0,1,0,0
2563,0,0,0,0,0,0
2564,0,0,0,0,1,0
2565,0,0,0,1,1,0
2566,0,0,0,1,0,0
2567,0,0,0,0,0,0
2569,1,0,1,1,1,1
2570,0,1,0,1,0,0
2571,0,1,1,0,0,0
2572,1,1,1,1,1,1
2573,1,0,1,1,1,0
2575,1,0,1,1,0,1
2576,1,1,1,1,1,1
2577,1,1,1,1,1,1
2578,1,1,1,1,1,1
2579,1,0,1,1,1,1
2580,1,1,1,1,1,1
2581,1,1,0,1,0,1
2582,1,1,1,0,1,1
2583,1,1,1,1,1,1
2584,1,1,1,1,1,1
2585,0,1,1,0,0,0
2586,0,0,1,0,1,1
2587,1,1,1,0,1,0
2588,1,1,1,1,1,0
2589,0,0,0,1,0,0
2590,0,0,1,1,1,1
2591,0,1,0,0,0,0
2593,0,0,1,0,1,1
2594,1,0,1,1,0,1
2595,1,0,0,1,1,1
2596,0,0,1,1,0,1
2597,1,1,1,1,1,1
2598,1,1,1,1,1,1
2599,1,1,1,1,1,1
2600,1,1,1,1,1,1
2601,0,0,1,1,1,0
2602,1,1,1,1,0,0
2603,0,0,0,0,1,0
2604,1,1,1,1,1,1
2605,1,1,1,0,1,1
2606,1,1,1,1,0,1
2607,0,0,0,1,0,0
2608,0,1,0,1,1,0
2609,0,1,0,1,0,0
2610,1,0,1,0,1,1
2611,0,0,0,1,0,0
2612,1,0,1,1,1,1
2614,0,0,0,0,0,0
2615,1,1,1,1,1,1
2616,1,1,1,1,1,1
2617,1,0,1,1,0,0
2618,1,1,1,1,0,1
2619,0,0,1,1,0,0
2620,0,0,0,0,1,0
2623,1,1,0,1,0,0
2624,1,1,1,1,1,1
2625,0,0,0,1,1,1
2626,0,1,1,0,1,1
2627,1,0,1,0,0,1
2628,1,1,1,1,1,1
2629,1,1,1,1,1,1
2630,0,1,0,0,0,0
2631,0,1,1,0,1,1
2632,1,1,1,1,1,1
2633,1,0,1,1,1,1
2634,1,1,1,1,1,1
2635,0,0,1,1,1,1
2637,0,0,1,1,1,1
2638,1,1,1,1,1,1
2639,0,0,1,1,1,0
2641,1,1,1,1,1,1
2642,0,1,0,1,1,1
2643,1,1,1,1,1,1
2644,0,0,0,1,0,1
2645,1,1,1,1,1,1
2646,0,0,1,1,0,1
2647,1,0,1,0,0,0
2648,0,0,1,1,0,0
2649,1,1,1,1,1,1
2650,0,0,0,1,1,1
2651,0,0,0,1,1,1
2652,0,0,0,1,0,0
2653,1,0,1,1,1,1
2654,1,1,1,1,1,1
2655,1,0,1,1,1,1
2656,0,0,1,1,1,1
2657,1,1,1,1,1,1
2658,1,1,1,1,1,1
2659,0,1,0,0,0,0
2660,0,1,0,0,0,0
2661,0,0,1,0,1,0
2662,1,0,0,0,1,0
2663,1,0,1,1,1,1
2664,0,1,1,1,1,1
2665,0,0,1,1,0,0
2667,0,1,1,1,0,0
2668,0,0,0,1,1,1
2669,1,0,1,1,0,1
2670,0,1,1,1,0,0
2671,1,0,1,1,1,1
2673,0,0,0,0,1,1
2674,0,1,1,1,1,1
2675,1,1,1,1,1,0
2676,0,0,1,0,0,0
2677,1,1,0,1,1,0
2679,1,0,1,1,1,1
2680,1,0,1,1,1,1
2681,0,0,0,1,1,0
2682,1,1,1,0,0,0
2683,1,1,1,1,1,1
2684,0,1,1,0,0,0
2685,1,1,1,1,1,1
2686,1,1,1,1,1,1
2687,1,1,1,1,1,0
2689,1,1,1,1,1,1
2690,1,1,1,0,0,1
2691,1,1,1,1,0,0
2693,0,1,1,1,0,0
2694,1,1,1,1,1,1
2695,1,1,1,1,1,1
2696,0,0,0,0,1,1
2697,1,1,1,0,1,1
2698,1,0,0,1,1,0
2699,1,1,1,1,0,1
2700,0,1,1,1,1,1
2701,1,1,1,1,1,1
2702,0,0,0,0,0,0
2703,1,1,0,0,0,0
2704,1,0,1,0,1,1
2705,0,1,1,1,1,1
2706,1,1,1,0,1,1
2707,1,0,1,1,0,0
2708,1,1,1,1,1,1
2709,1,0,1,0,1,1
2710,0,0,1,1,0,1
2711,0,1,0,1,1,1
2712,0,0,1,0,0,0
2713,0,0,1,0,1,1
2714,1,0,1,0,1,1
2717,0,0,0,0,1,1
2718,0,1,1,1,1,1
2719,1,1,1,0,1,1
2720,1,1,1,1,1,1
2721,1,1,1,1,1,1
2722,0,1,1,1,1,0
2724,0,0,1,1,0,0
2725,0,1,1,0,0,0
2726,0,0,0,0,1,0
2727,0,1,1,0,1,0
2728,1,1,1,1,1,1
2730,0,0,0,0,0,0
2731,1,1,1,1,1,1
2732,1,1,1,1,1,1
2733,0,1,1,1,1,0
2734,0,1,0,1,1,1
2736,1,1,0,0,1,1
2737,0,0,0,1,0,0
2739,0,1,0,0,0,0
2740,0,1,1,1,1,1
2741,1,1,1,1,0,1
2742,0,0,1,0,1,1
2743,0,1,1,0,1,1
2744,0,0,1,1,1,1
2745,0,0,0,1,0,1
2746,1,1,1,1,0,1
2747,1,0,1,1,0,0
2748,1,0,0,1,1,0
2749,1,0,1,1,0,0
2750,0,0,0,1,1,1
2751,0,0,1,1,0,0
2752,1,1,1,1,1,1
2754,1,0,0,1,1,1
2755,1,0,1,1,0,0
2756,0,0,0,1,1,0
2757,1,1,1,1,0,0
2758,0,1,1,1,0,0
2759,0,0,1,1,0,0
2760,0,1,1,0,1,1
2761,0,1,0,1,1,1
2762,1,0,1,1,1,1
2763,0,0,0,0,0,0
2764,0,1,0,0,0,0
2765,1,1,1,1,1,1
2766,1,0,0,0,0,1
2767,0,1,1,0,0,0
2768,1,1,1,1,1,1
2769,0,0,0,1,0,0
2770,1,0,1,0,1,0
2771,1,1,1,1,1,1
2772,0,0,0,0,1,1
2773,1,1,1,1,1,1
2774,1,0,1,1,1,1
2775,1,0,1,1,1,1
2777,0,1,1,1,0,0
2778,0,1,0,0,0,0
2779,1,1,1,1,0,1
2781,1,0,1,1,1,1
2782,1,1,1,1,1,1
2783,1,1,1,1,0,1
2784,0,0,1,1,0,1
2785,1,0,1,1,1,1
2786,1,0,1,1,0,1
2787,0,0,0,1,0,0
2789,1,1,0,0,0,0
2790,1,1,1,1,1,1
2791,1,1,1,1,1,1
2792,1,0,1,1,1,1
2793,0,0,0,1,0,0
2794,0,0,0,1,1,1
2795,1,1,1,1,1,1
2796,1,1,1,1,1,1
2797,0,0,0,0,0,0
2799,0,0,0,0,0,0
2800,1,1,1,1,1,1
2801,1,0,0,1,1,1
2802,0,1,1,1,1,1
2803,0,1,0,0,0,0
2804,0,0,0,1,0,0
2805,0,1,0,0,0,0
2807,1,1,1,1,1,1
2808,1,1,1,1,1,1
2809,0,0,0,0,0,0
2810,1,1,1,1,0,1
2811,0,0,0,0,0,1
2812,1,1,1,1,1,1
2813,0,0,1,0,0,0
2814,0,0,0,1,0,0
2815,0,1,0,0,0,0
2816,1,1,1,0,1,0
2817,0,0,1,0,1,0
2819,1,1,1,1,1,1
2820,1,1,1,1,0,0
2821,0,1,0,1,1,0
2822,0,0,1,1,0,0
2823,1,1,1,1,1,1
2825,0,0,1,1,1,1
2827,1,1,1,1,1,1
2828,1,1,1,1,1,1
2830,0,0,1,1,1,1
2831,0,1,1,1,0,0
2832,0,0,0,1,1,1
2833,0,0,1,0,1,0
2834,0,0,0,0,1,0
2835,0,0,1,0,0,1
2836,1,1,1,1,1,1
2837,0,0,1,1,0,1
2838,0,0,0,0,0,0
