ID,abort,church,gay,imm,tax,temp
2263,1,1,0,1,0,1
2264,1,0,1,1,1,1
2265,0,0,1,1,1,1
2266,1,1,1,1,1,1
2267,0,0,0,1,0,1
2268,0,0,0,1,0,0
2269,1,0,1,1,1,1
2270,1,1,0,0,0,0
2271,0,0,0,1,0,0
2272,1,1,1,1,0,0
2273,1,1,1,1,1,1
2274,1,1,1,0,0,0
2275,1,1,1,1,1,1
2276,0,1,1,1,1,1
2278,1,0,1,1,0,0
2279,1,1,1,0,1,1
2280,1,1,0,0,0,0
2281,0,0,1,1,0,1
2282,0,0,0,1,1,0
2284,1,0,1,1,1,1
2285,0,0,1,1,1,1
2287,1,0,1,0,1,0
2288,0,0,1,1,1,0
2289,1,0,0,1,1,1
2290,0,0,0,1,1,0
2291,0,0,0,0,0,0
2292,1,1,1,1,1,0
2293,0,0,0,1,1,1
2294,0,0,0,0,1,1
2295,1,0,1,0,1,0
2296,0,1,1,1,1,1
2298,1,1,1,1,1,0
2299,0,0,1,1,0,1
2300,1,1,1,1,1,1
2301,0,0,0,1,1,0
2302,1,1,1,1,1,1
2303,0,1,0,0,0,0
2304,1,1,1,0,1,1
2306,0,0,1,0,0,0
2307,1,1,1,0,0,1
2308,1,1,1,1,1,1
2309,1,1,1,0,1,1
2310,0,1,0,1,1,0
2312,0,0,1,0,1,0
2314,0,1,0,0,0,0
2315,0,1,1,0,1,0
2317,0,1,0,1,0,0
2318,0,0,0,1,1,0
2319,1,0,1,0,0,0
2320,0,0,0,1,1,1
2322,1,1,1,0,1,1
2323,1,1,1,0,1,1
2324,1,1,1,0,0,1
2325,1,0,1,1,1,1
2326,0,0,0,1,0,0
2327,0,0,1,1,0,1
2329,0,0,1,1,1,1
2330,1,1,1,1,1,1
2331,0,0,1,1,1,0
2332,1,1,1,1,1,1
2333,0,0,1,0,1,0
2334,0,0,0,1,0,0
2335,1,0,0,1,1,0
2336,0,0,0,0,1,0
2337,0,0,1,1,1,1
2338,1,1,1,1,1,0
2339,0,0,0,0,1,0
2340,0,0,0,1,0,0
2341,1,1,1,1,1,1
2342,0,0,0,1,1,1
2344,0,0,0,1,0,1
2345,1,1,1,1,1,1
2347,0,0,0,1,1,1
2348,0,1,0,0,1,0
2349,1,0,1,1,0,1
2350,0,1,0,1,0,0
2351,1,0,1,0,1,1
2352,0,1,1,1,1,0
2353,0,0,1,1,1,1
2354,1,0,1,1,1,1
2355,0,1,0,0,0,0
2356,0,0,0,0,0,0
2357,1,1,1,1,1,0
2358,1,0,1,1,1,1
2359,1,1,1,1,1,1
2360,0,0,0,1,1,1
2361,1,1,1,1,1,1
2362,0,0,0,1,0,0
2363,0,0,1,0,1,1
2364,1,1,1,1,1,1
2365,0,0,0,1,1,0
2366,1,0,1,1,1,1
2367,0,0,0,1,1,1
2369,1,1,0,0,0,0
2370,0,0,0,1,1,0
2371,0,0,0,1,1,0
2372,1,0,0,0,1,1
2374,1,0,1,1,1,0
2375,1,1,0,1,1,0
2376,1,1,1,1,0,1
2377,0,0,1,1,1,1
2378,0,1,0,0,1,0
2379,1,0,1,1,1,0
2380,1,0,1,1,1,0
2381,0,0,0,1,0,1
2382,0,0,1,0,0,0
2383,1,0,0,0,0,1
2384,1,0,1,1,0,0
2385,0,0,0,1,1,1
2386,0,1,0,0,0,0
2387,0,0,0,1,1,0
2388,1,0,1,0,0,0
2389,0,0,0,1,1,1
2391,1,0,0,1,1,1
2392,0,1,0,1,1,1
2393,0,1,0,0,1,0
2394,1,1,1,1,1,1
2395,1,0,0,1,1,1
2396,1,0,1,1,1,1
2397,1,0,1,1,0,0
2398,0,1,1,1,1,1
2399,1,1,0,0,1,1
2400,1,1,1,0,1,0
2401,1,1,1,0,1,0
2403,0,0,0,1,1,1
2404,1,0,1,0,1,0
2405,0,1,0,1,1,1
2406,1,1,1,1,1,1
2407,0,0,0,0,0,0
2408,0,0,0,1,1,0
2409,0,0,0,1,0,1
2410,1,1,1,1,1,1
2412,1,0,1,1,1,0
2413,1,1,0,1,1,1
2415,1,1,1,1,1,1
2416,0,0,0,1,0,0
2417,0,0,0,0,0,1
2419,0,0,0,1,0,0
2420,0,1,0,0,1,0
2421,1,0,1,1,1,1
2422,1,1,1,0,1,1
2425,1,1,1,1,1,1
2426,1,0,0,1,1,1
2427,1,1,1,0,1,1
2428,1,0,1,1,0,1
2431,0,0,1,0,0,0
2432,0,1,1,1,0,0
2433,1,0,1,1,1,1
2434,1,0,0,0,0,0
2436,0,1,0,0,1,0
2437,1,0,1,1,1,1
2438,0,0,1,1,1,0
2439,0,1,1,0,1,0
2440,0,0,1,1,1,0
2441,1,0,1,1,1,1
2442,0,0,0,1,1,0
2444,1,1,1,1,0,1
2445,0,0,0,1,1,0
2446,1,0,1,1,1,1
2447,1,1,1,1,0,0
2448,1,1,1,0,0,0
2449,0,0,0,0,0,0
2450,0,0,1,1,1,0
2451,0,0,0,0,0,0
2452,1,1,1,1,1,1
2453,1,0,1,1,1,1
2454,0,1,1,1,1,1
2455,0,0,1,1,1,1
2456,0,0,1,0,1,0
2457,0,1,0,0,1,0
2458,1,0,1,1,1,1
2459,1,0,1,1,1,1
2460,0,0,0,1,1,1
2461,1,1,1,1,1,1
2462,0,1,1,1,1,0
2463,0,0,1,0,0,0
2464,1,1,1,1,0,0
2465,1,0,1,0,1,1
2466,0,1,1,1,1,1
2467,1,0,1,1,0,0
2468,1,1,0,0,1,1
2469,1,1,1,1,0,0
2471,1,0,1,0,0,1
2472,0,1,1,1,1,1
2473,0,0,0,0,0,0
2474,1,0,0,1,1,1
2475,1,1,1,1,1,0
2476,0,1,1,0,0,0
2477,1,1,1,1,1,0
2478,0,0,1,1,1,1
2479,1,1,1,1,1,1
2480,1,1,1,1,1,1
2481,1,1,1,1,1,1
2482,0,0,0,0,0,1
2483,0,0,1,0,0,1
2484,0,1,0,1,1,0
2486,1,1,0,0,1,1
2487,0,1,1,0,0,1
2488,1,0,1,1,0,0
2489,0,0,0,1,0,0
2490,0,1,1,1,0,0
2491,0,1,1,1,0,0
2493,0,1,0,0,1,0
2495,0,1,0,0,1,0
2496,0,0,0,1,1,1
2497,0,0,0,0,0,0
2498,1,0,0,1,0,0
2500,1,1,1,1,1,1
2501,1,0,1,1,1,0
2504,0,0,1,0,1,1
2505,0,1,0,1,0,0
2506,0,1,1,1,1,1
2507,0,0,0,1,0,0
2508,1,0,1,1,1,1
2510,1,1,1,0,0,0
2511,0,0,0,1,0,1
2512,1,1,1,1,1,1
2513,0,0,1,1,1,1
2515,1,1,1,1,1,1
2516,1,1,1,1,0,1
2518,1,1,1,1,0,1
2519,0,0,0,1,1,0
2520,0,0,1,1,1,0
2521,1,0,1,0,1,0
2522,0,0,0,0,0,0
2523,1,1,1,0,1,0
2526,0,0,1,1,1,0
2527,1,1,1,0,0,0
2528,0,1,0,1,1,0
2530,0,0,1,1,1,1
2531,1,1,1,1,0,0
2532,1,0,1,1,1,0
2533,1,0,1,0,1,1
2535,0,0,1,1,1,1
2537,0,0,0,1,0,0
2538,0,0,1,1,1,1
2539,1,1,1,1,1,1
2540,1,1,0,1,1,0
2541,0,0,0,1,0,0
2542,0,0,0,0,1,0
2543,0,0,0,0,1,0
2545,0,1,1,1,0,1
2546,0,0,0,1,1,0
2547,1,0,1,0,0,1
2548,1,1,1,1,1,1
2550,1,1,1,1,1,1
2551,1,1,1,0,0,0
2552,0,0,1,1,1,0
2553,0,0,0,1,1,1
2554,1,0,0,1,1,0
2555,1,1,1,1,1,1
2556,1,1,1,0,1,1
2558,0,0,0,1,1,1
2559,1,1,1,1,0,1
2560,0,1,1,1,1,0
2561,0,1,0,0,0,0
2562,0,0,0,1,0,0
2563,0,0,0,1,1,1
2564,0,0,0,0,1,0
2565,0,0,0,0,1,0
2566,0,0,0,0,0,0
2567,0,0,0,0,1,0
2569,1,0,1,1,1,0
2570,0,0,0,0,0,0
2571,0,1,1,0,1,1
2572,0,1,1,0,0,1
2573,0,0,1,1,0,0
2575,0,0,1,1,0,1
2576,0,0,1,1,1,0
2577,1,1,1,1,1,1
2578,1,1,0,1,1,1
2579,1,1,1,1,0,0
2580,1,0,0,1,1,1
2581,1,1,0,1,0,1
2582,1,1,1,0,1,1
2583,1,1,1,1,1,1
2584,0,1,1,1,1,1
2585,0,0,0,0,1,0
2586,0,1,1,0,1,1
2587,1,1,1,0,0,0
2588,1,1,1,1,1,1
2589,0,0,0,0,0,0
2590,0,0,1,1,0,0
2591,0,1,0,0,0,0
2593,0,0,1,0,1,1
2594,1,0,1,1,1,1
2595,1,0,0,1,1,1
2596,0,1,0,0,0,0
2597,1,1,1,1,1,1
2598,1,1,1,1,1,1
2599,1,1,1,1,1,1
2600,1,1,1,1,1,1
2601,0,0,0,1,0,0
2602,1,0,1,1,1,0
2603,1,0,0,0,1,1
2604,1,1,1,1,1,1
2605,1,0,1,1,0,1
2606,1,1,1,0,0,1
2607,0,0,0,1,1,1
2608,0,0,0,0,1,0
2609,0,1,0,1,0,0
2610,0,1,1,1,0,1
2611,0,0,0,0,0,0
2612,0,0,0,0,1,1
2614,1,0,1,0,1,0
2615,1,1,1,1,1,1
2616,1,1,1,1,1,1
2617,0,0,1,1,1,0
2618,0,0,0,0,0,0
2619,0,0,1,1,1,1
2620,0,0,0,1,0,0
2623,1,1,0,0,0,0
2624,1,1,1,1,1,1
2625,0,0,0,1,1,0
2626,0,0,1,1,1,1
2627,0,0,0,1,0,0
2628,1,1,1,1,1,1
2629,1,1,1,1,1,1
2630,1,0,0,0,0,0
2631,1,0,1,1,1,1
2632,1,1,1,1,1,1
2633,1,0,1,1,1,1
2634,1,1,1,1,1,1
2635,1,1,0,1,0,0
2637,0,0,0,1,1,0
2638,0,1,1,1,1,0
2639,0,0,1,1,1,0
2641,1,1,1,1,1,1
2642,0,0,0,1,1,0
2643,1,0,1,1,1,0
2644,0,0,0,1,1,0
2645,1,1,1,1,1,1
2646,0,0,0,1,1,1
2647,1,0,0,0,0,0
2648,0,1,1,0,0,0
2649,0,1,1,1,1,1
2650,0,0,0,1,1,1
2651,0,0,0,1,1,1
2652,0,0,0,0,0,0
2653,1,0,1,1,1,1
2654,1,1,1,1,1,1
2655,0,0,1,1,1,0
2656,0,0,1,1,1,0
2657,1,1,1,1,1,1
2658,1,1,1,1,1,1
2659,1,1,1,0,0,1
2660,0,1,0,0,1,0
2661,0,0,0,0,1,0
2662,0,1,1,1,0,0
2663,1,0,1,1,1,1
2664,0,0,0,1,0,1
2665,0,0,1,1,0,0
2667,0,1,1,1,0,0
2668,0,0,0,1,1,1
2669,1,0,1,1,1,1
2670,0,0,0,1,1,0
2671,1,0,1,1,1,1
2673,1,0,0,0,0,0
2674,0,0,1,1,1,1
2675,1,1,1,1,1,1
2676,1,0,0,0,0,0
2677,0,1,0,1,0,0
2679,1,1,1,1,1,1
2680,0,0,1,1,1,1
2681,0,0,0,1,1,0
2682,1,1,1,1,1,1
2683,0,1,1,1,1,1
2684,0,1,0,0,1,0
2685,1,1,1,1,1,1
2686,1,0,1,1,0,1
2687,1,1,0,0,1,0
2689,1,1,0,0,1,1
2690,1,1,1,1,0,1
2691,1,1,1,1,0,1
2693,0,1,1,1,0,0
2694,0,0,0,0,1,0
2695,1,1,1,0,1,1
2696,0,0,0,1,1,1
2697,1,0,1,1,1,1
2698,0,1,1,1,0,0
2699,1,1,1,1,1,1
2700,0,0,1,1,1,0
2701,1,1,1,1,1,1
2702,0,1,0,0,0,0
2703,1,1,0,0,1,0
2704,1,0,1,1,1,1
2705,0,0,0,1,1,1
2706,1,1,1,0,1,1
2707,1,0,1,1,0,1
2708,1,1,1,1,1,1
2709,1,0,1,0,1,1
2710,0,0,1,1,0,1
2711,0,1,0,0,1,0
2712,0,0,0,1,1,1
2713,0,0,1,0,1,1
2714,1,0,0,1,0,1
2717,0,0,0,1,1,0
2718,1,0,1,1,1,1
2719,1,0,1,1,1,1
2720,1,1,1,1,1,1
2721,1,1,1,1,1,1
2722,0,0,1,1,1,0
2724,1,0,0,1,1,0
2725,1,0,1,1,1,0
2726,0,0,0,0,1,0
2727,0,0,1,1,1,0
2728,1,1,1,1,1,1
2730,0,1,0,1,0,0
2731,1,0,1,1,1,1
2732,0,1,0,0,1,1
2733,1,1,1,0,1,0
2734,0,1,0,1,1,1
2736,1,0,0,0,1,0
2737,1,0,0,1,1,0
2739,0,0,0,0,0,0
2740,0,0,1,1,0,0
2741,0,1,1,1,1,1
2742,1,0,0,0,0,0
2743,0,0,1,0,1,0
2744,0,0,1,1,1,1
2745,0,1,1,1,1,0
2746,1,0,1,1,0,0
2747,1,0,1,1,1,1
2748,1,1,0,1,1,1
2749,1,1,1,1,0,0
2750,0,1,1,1,1,0
2751,0,0,1,1,1,0
2752,1,1,1,1,1,1
2754,0,1,0,1,1,1
2755,1,0,1,1,0,0
2756,0,0,0,1,1,0
2757,1,1,1,1,0,1
2758,1,1,1,1,0,0
2759,0,1,1,0,0,1
2760,0,0,0,0,0,0
2761,0,1,0,1,0,0
2762,1,0,0,1,1,1
2763,0,0,0,0,1,0
2764,0,0,0,0,0,0
2765,1,0,1,1,1,1
2766,0,1,1,0,1,0
2767,0,1,1,1,0,0
2768,1,1,1,1,1,1
2769,0,0,0,1,0,0
2770,0,0,1,0,1,0
2771,1,1,1,1,1,1
2772,0,0,0,0,1,0
2773,1,1,1,1,1,0
2774,1,0,1,1,1,1
2775,1,0,1,1,1,1
2777,0,0,0,1,1,0
2778,0,0,0,0,1,0
2779,1,1,1,1,1,1
2781,0,0,1,1,1,1
2782,1,1,0,1,1,1
2783,1,1,1,0,0,1
2784,1,0,1,1,1,0
2785,1,0,1,1,1,1
2786,1,0,1,1,0,0
2787,0,0,0,0,0,0
2789,0,0,0,0,0,0
2790,1,1,1,1,1,1
2791,1,1,1,1,1,1
2792,1,1,1,1,1,1
2793,0,0,0,1,0,0
2794,1,0,0,1,1,1
2795,1,1,1,1,1,1
2796,1,1,1,1,1,1
2797,0,0,0,0,0,0
2799,1,1,0,1,0,0
2800,1,1,1,0,1,1
2801,1,0,0,1,1,1
2802,0,1,1,1,1,1
2803,0,0,0,0,0,0
2804,0,0,0,1,0,0
2805,0,0,0,0,0,0
2807,0,0,1,1,1,0
2808,1,1,1,1,1,1
2809,0,0,0,0,0,0
2810,1,1,1,1,1,1
2811,0,0,0,0,0,1
2812,1,0,1,1,1,1
2813,0,0,0,1,0,0
2814,1,0,1,0,0,0
2815,0,1,0,0,0,0
2816,1,1,1,0,1,0
2817,0,0,0,1,1,0
2819,1,1,1,1,1,1
2820,0,1,1,0,0,0
2821,0,1,1,1,1,1
2822,1,1,1,1,1,1
2823,1,1,1,1,1,1
2825,1,0,1,1,1,0
2827,0,1,1,1,1,1
2828,1,1,1,1,1,1
2830,0,0,1,0,0,1
2831,1,1,1,0,1,0
2832,0,0,0,1,1,1
2833,0,0,0,0,1,0
2834,0,0,1,0,1,0
2835,0,0,1,0,1,0
2836,0,1,1,1,1,1
2837,1,0,1,1,0,1
2838,0,0,0,0,1,0
